Id,SalePrice
2735,124814.25192645221
2736,134753.21518902146
2737,109100.3855513846
2738,127228.90691206057
2739,165815.8467179496
2740,129475.35773839729
2741,136361.3702858661
2742,149830.49718970357
2743,138989.51556494983
2744,159597.07591947622
2745,145927.92782042085
2746,127577.98359206297
2747,144513.85317163257
2748,117368.06109335125
2749,126416.62534150164
2750,117625.74416088512
2751,129499.05369316984
2752,233417.37696400142
2753,160626.69934665307
2754,227110.13897735227
2755,133640.8464851562
2756,89516.17025312668
2757,78967.27040970662
2758,92949.87974346476
2759,143121.73838713858
2760,131757.96956557437
2761,143685.70176153534
2762,142208.26740679983
2763,209656.2004215235
2764,165889.38669011404
2765,256006.47014885367
2766,110949.08078255733
2767,92024.18132411069
2768,120944.95565869471
2769,140598.12963064434
2770,143148.55291241469
2771,97605.76702598554
2772,91889.70024214631
2773,154951.48218678523
2774,118442.95227466067
2775,118198.52099907161
2776,143064.3005290186
2777,153299.90603150672
2778,115779.78699121956
2779,111446.4598908863
2780,104889.31485626752
2781,89568.74034970885
2782,81866.63721721536
2783,84367.05359170481
2784,101180.80969575526
2785,123635.56610997628
2786,66578.41133500393
2787,113829.18215950472
2788,72710.72951979858
2789,186583.98845247008
2790,83465.97630378351
2791,105461.16165448418
2792,64578.42883617038
2793,149531.21244705352
2794,81361.58016724292
2795,109093.86992598468
2796,104297.95941972383
2797,164679.42148850684
2798,118217.05566794066
2799,106344.83956904247
2800,77122.03699059834
2801,106069.67041067545
2802,117976.09535611067
2803,158220.67022787975
2804,131464.012995856
2805,101069.13006849623
2806,94443.50183526814
2807,159885.63979036943
2808,145742.15805955455
2809,117806.81770020923
2810,122548.26857605556
2811,161309.9799116168
2812,171869.017951772
2813,154717.64037101873
2814,152214.28915194463
2815,119198.19314837846
2816,211146.71504590113
2817,151293.48775208334
2818,113351.71436860655
2819,180486.7172053405
2820,129046.54434720211
2821,142709.42087114908
2822,181969.62508846688
2823,297337.93815205997
2824,164719.07840784214
2825,162526.02491638612
2826,120924.26421872007
2827,138229.1368870985
2828,218777.5473188032
2829,202819.85084639135
2830,236571.55731568404
2831,183828.2279298016
2832,233443.50239794818
2833,268284.37219089794
2834,213515.4248750544
2835,203906.42752944466
2836,191643.27056337232
2837,176291.6654495584
2838,140874.11267584632
2839,170082.2530898594
2840,207449.36514159787
2841,197237.16870280573
2842,222489.12558710057
2843,147847.20271165005
2844,183195.45487788093
2845,111861.67327507089
2846,204352.74886059485
2847,221329.6521613555
2848,217488.93271427607
2849,199933.01246553092
2850,270061.853193673
2851,220203.5814038286
2852,230412.53965918056
2853,229803.85812839228
2854,136232.88586276007
2855,203046.4347088757
2856,204263.3107779896
2857,186595.1561264826
2858,217621.80341180606
2859,126007.2171881966
2860,118915.8161521896
2861,130788.66608547122
2862,198616.01377216837
2863,125919.77208670929
2864,220241.24581194777
2865,141785.94252141743
2866,150906.98355899443
2867,91235.57453160806
2868,126825.96615188602
2869,107900.18595188159
2870,132908.0299791188
2871,96581.77945909192
2872,52415.43736332913
2873,107021.38823023034
2874,130007.63253167132
2875,104958.8340578699
2876,167556.39549755398
2877,117826.31437976897
2878,174000.43515914475
2879,133661.47677910546
2880,108177.81964353364
2881,157798.08478506553
2882,162416.41648486647
2883,197910.48748148806
2884,220913.0587252846
2885,183446.33196492452
2886,217520.0957377659
2887,96156.08225861302
2888,127936.22442043583
2889,65200.288726035964
2890,76202.64794038715
2891,126960.41291351135
2892,53867.34799150649
2893,88543.3872000076
2894,64339.900794302324
2895,287015.056148248
2896,253038.33951092933
2897,177154.48684505722
2898,147273.061129338
2899,202921.0845481048
2900,154872.9778314968
2901,203315.00487479096
2902,178424.25449930585
2903,304817.39014339226
2904,324086.5172469307
2905,68958.01491487866
2906,201676.38365755716
2907,108080.52466538672
2908,125369.02114443557
2909,142309.892820041
2910,70302.49729542896
2911,83941.65237786154
2912,145199.30439676932
2913,81900.38992656066
2914,72086.97107890746
2915,71817.79952767355
2916,83024.38400078985
2917,171986.03082199302
2918,108993.38998511845
2919,220973.3935399966
